,horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
2495,2022-06-01 04:00:00+00:00,A,1,0,6,4,16.0,63,2.099999905,0.0,0.0,0.0,1.0,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,23.8014,35.2098,33.921833617488495,2.0,0.0,16.0,416.0,33.59999848
2494,2022-06-01 04:00:00+00:00,C,1,0,6,4,16.0,63,2.099999905,0.0,0.0,0.0,1.0,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,46.1214,51.9336,50.363385687563635,2.0,0.0,16.0,1024.0,33.59999848
2496,2022-06-01 05:00:00+00:00,A,1,1,6,4,15.30000019,61,1.5,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,18.2436,23.8014,31.85502647744012,2.6999998099999996,0.0,29.159995896000133,758.1598932960035,43.739993844000196
2498,2022-06-01 08:00:00+00:00,A,1,4,6,4,14.10000038,62,3.599999905,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,17.013,18.2436,32.1460096211352,3.899999619999999,0.0,60.83998814400055,1581.8396917440143,219.0239515386031
2497,2022-06-01 08:00:00+00:00,C,1,4,6,4,14.10000038,62,3.599999905,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,40.6644,46.1214,55.42380788082756,3.899999619999999,0.0,60.83998814400055,3893.759241216035,219.0239515386031
2499,2022-06-01 09:00:00+00:00,C,1,5,6,4,13.30000019,58,3.599999905,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,45.3042,40.6644,56.799374465751235,4.69999981,0.0,88.35999285600013,5655.0395427840085,318.0959658874011
2500,2022-06-01 12:00:00+00:00,A,1,8,6,4,12.39999962,59,3.099999905,0.0,87.52999878,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,35.7726,17.013,33.167576027727264,5.600000380000001,0.0,125.44001702400061,3261.4404426240158,388.86404085760023
2501,2022-06-01 12:00:00+00:00,C,1,8,6,4,12.39999962,59,3.099999905,0.0,87.52999878,0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,69.063,45.3042,57.19571322498699,5.600000380000001,0.0,125.44001702400061,8028.161089536039,388.86404085760023
2502,2022-06-01 15:00:00+00:00,C,1,11,6,4,14.0,58,2.599999905,0.0,828.4486084,0.258819045,-0.965925826,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,55.5978,69.063,57.65506680408305,4.0,0.0,64.0,4096.0,166.39999392
2503,2022-06-01 16:00:00+00:00,C,1,12,6,4,15.60000038,60,3.099999905,0.0,120.7300034,1.22e-16,-1.0,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,57.2646,55.5978,57.99548204274191,2.399999619999999,0.0,23.03999270400056,1474.559533056036,71.42397519360243
2504,2022-06-01 19:00:00+00:00,A,1,15,6,4,16.5,62,3.099999905,0.0,115.6299973,-0.707106781,-0.707106781,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,28.5864,35.7726,33.11327212604081,1.5,0.0,9.0,234.0,27.899999145
2505,2022-06-01 20:00:00+00:00,C,1,16,6,4,17.39999962,61,2.599999905,0.0,108.3399963,-0.866025404,-0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,52.8534,57.2646,61.47674658882616,0.6000003800000009,0.0,1.4400018240005819,92.16011673603724,3.744004605601339
2506,2022-06-01 23:00:00+00:00,A,1,19,6,4,16.29999924,68,1.5,0.0,61.05948257,-0.965925826,0.258819045,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,39.6036,28.5864,33.47615465780224,1.7000007600000018,0.0,11.560010336002335,300.5602687360607,17.340015504003503
2507,2022-06-02 00:00:00+00:00,A,1,20,6,4,15.69999981,70,2.599999905,0.0,30.98283005,-0.866025404,0.5,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,26,177,0,33.939,39.6036,35.07360450916394,2.3000001900000004,0.0,21.16000349600015,550.1600908960039,55.016007079400055
2508,2022-06-02 01:00:00+00:00,C,1,21,6,4,15.19999981,74,1.5,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,74.2698,52.8534,60.993087910892456,2.8000001900000004,0.0,31.360004256000153,2007.0402723840098,47.04000638400023
2509,2022-06-02 03:00:00+00:00,C,1,23,6,4,14.60000038,86,2.099999905,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-0.433883739,-0.900968868,0,0,64,382,0,43.0734,74.2698,60.14139783704178,3.399999619999999,0.0,46.239989664000554,2959.3593384960354,97.10397390160213
2510,2022-06-02 05:00:00+00:00,A,2,1,6,5,12.60000038,96,3.599999905,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,17.01,33.939,32.045400041258326,5.399999619999999,0.0,116.63998358400053,3032.639573184014,419.90392982160347
2512,2022-06-02 07:00:00+00:00,C,2,3,6,5,11.5,98,3.099999905,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,29.1354,43.0734,52.92878629206108,6.5,0.0,169.0,10816.0,523.8999839449999
2511,2022-06-02 07:00:00+00:00,A,2,3,6,5,11.5,98,3.099999905,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,15.4914,17.01,28.651925644012948,6.5,0.0,169.0,4394.0,523.8999839449999
2513,2022-06-02 08:00:00+00:00,C,2,4,6,5,11.89999962,89,2.599999905,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,33.1578,29.1354,52.13660556847684,6.100000380000001,0.0,148.84001854400063,9525.76118681604,386.98403407459983
2514,2022-06-02 13:00:00+00:00,C,2,9,6,5,14.0,64,3.099999905,0.0,100.9700012,0.707106781,-0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,54.2016,33.1578,51.96884442785782,4.0,0.0,64.0,4096.0,198.39999392
2515,2022-06-02 16:00:00+00:00,C,2,12,6,5,18.0,57,3.099999905,0.0,120.7399979,1.22e-16,-1.0,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,52.8078,54.2016,54.2104649017698,0.0,0.0,0.0,0.0,0.0
2517,2022-06-02 17:00:00+00:00,A,2,13,6,5,18.79999924,60,3.099999905,0.0,117.9128571,-0.258819045,-0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,27.3522,15.4914,26.29154703316443,0.0,0.0,0.0,0.0,0.0
2516,2022-06-02 17:00:00+00:00,C,2,13,6,5,18.79999924,60,3.099999905,0.0,117.9128571,-0.258819045,-0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,43.9848,52.8078,55.68614955454973,0.0,0.0,0.0,0.0,0.0
2518,2022-06-02 18:00:00+00:00,C,2,14,6,5,18.5,61,2.599999905,0.0,116.3005753,-0.5,-0.866025404,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,41.088,43.9848,55.43518673343542,0.0,0.0,0.0,0.0,0.0
2519,2022-06-02 20:00:00+00:00,C,2,16,6,5,20.60000038,56,2.599999905,0.0,111.5514145,-0.866025404,-0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,52.9698,41.088,55.26906016747268,0.0,0.0,0.0,0.0,0.0
2520,2022-06-02 22:00:00+00:00,C,2,18,6,5,22.20000076,55,0.5,0.0,80.43437195,-1.0,-1.84e-16,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,88.446,52.9698,54.4527309415623,0.0,0.0,0.0,0.0,0.0
2522,2022-06-02 23:00:00+00:00,A,2,19,6,5,21.10000038,59,0.5,0.0,60.99940491,-0.965925826,0.258819045,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,29.3364,27.3522,28.893392023979363,0.0,0.0,0.0,0.0,0.0
2521,2022-06-02 23:00:00+00:00,C,2,19,6,5,21.10000038,59,0.5,0.0,60.99940491,-0.965925826,0.258819045,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,85.7988,88.446,54.35053717326259,0.0,0.0,0.0,0.0,0.0
2524,2022-06-03 00:00:00+00:00,A,2,20,6,5,20.70000076,58,1.0,0.0,31.36071587,-0.866025404,0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,40.3422,29.3364,29.552665574602727,0.0,0.0,0.0,0.0,0.0
2523,2022-06-03 00:00:00+00:00,C,2,20,6,5,20.70000076,58,1.0,0.0,31.36071587,-0.866025404,0.5,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,84.4926,85.7988,54.24429154156265,0.0,0.0,0.0,0.0,0.0
2525,2022-06-03 01:00:00+00:00,A,2,21,6,5,21.0,60,0.5,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,45.3882,40.3422,30.154399002033724,0.0,0.0,0.0,0.0,0.0
2526,2022-06-03 02:00:00+00:00,C,2,22,6,5,19.10000038,69,0.5,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,64,382,0,73.3278,84.4926,48.8442181442776,0.0,0.0,0.0,0.0,0.0
2527,2022-06-03 03:00:00+00:00,A,2,23,6,5,17.0,77,1.0,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-0.974927912,-0.222520934,0,0,26,177,0,30.867,45.3882,29.55142708946018,1.0,0.0,4.0,104.0,4.0
2529,2022-06-03 05:00:00+00:00,C,3,1,6,6,17.0,82,1.0,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,39.7014,73.3278,45.104633925513916,1.0,0.0,4.0,256.0,4.0
2528,2022-06-03 05:00:00+00:00,A,3,1,6,6,17.0,82,1.0,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,17.9868,30.867,26.06322860369353,1.0,0.0,4.0,104.0,4.0
2530,2022-06-03 06:00:00+00:00,C,3,2,6,6,17.10000038,85,1.0,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,31.5282,39.7014,46.71498136182101,0.8999996199999991,0.0,3.2399972640005714,207.35982489603657,3.2399972640005714
2531,2022-06-03 08:00:00+00:00,C,3,4,6,6,16.60000038,85,0.5,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,35.4252,31.5282,48.30642988291798,1.3999996199999991,0.0,7.839995744000568,501.75972761603634,3.919997872000284
2532,2022-06-03 09:00:00+00:00,C,3,5,6,6,16.70000076,82,0.5,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,35.859,35.4252,50.00263084700962,1.2999992399999982,0.0,6.759992096002292,432.6394941441467,3.379996048001146
2533,2022-06-03 12:00:00+00:00,C,3,8,6,6,15.10000038,83,2.099999905,0.0,87.63999939,0.866025404,-0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,67.794,35.859,50.95958872869805,2.899999619999999,0.0,33.63999118400056,2152.9594357760357,70.643978290602
2534,2022-06-03 13:00:00+00:00,A,3,9,6,6,16.20000076,56,1.0,0.0,339.1317749,0.707106781,-0.707106781,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,26.8026,17.9868,27.859775309289738,1.7999992399999982,0.0,12.959989056002286,336.9597154560594,12.959989056002286
2535,2022-06-03 14:00:00+00:00,A,3,10,6,6,18.0,63,2.099999905,0.0,107.1573792,0.5,-0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,29.5986,26.8026,29.0499979066364,0.0,0.0,0.0,0.0,0.0
2536,2022-06-03 15:00:00+00:00,A,3,11,6,6,19.60000038,61,2.599999905,0.0,775.5620728,0.258819045,-0.965925826,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,30.0444,29.5986,30.245485621849543,0.0,0.0,0.0,0.0,0.0
2537,2022-06-03 16:00:00+00:00,A,3,12,6,6,21.39999962,55,1.0,0.0,898.512085,1.22e-16,-1.0,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,30.0702,30.0444,31.540963006468882,0.0,0.0,0.0,0.0,0.0
2538,2022-06-03 16:00:00+00:00,C,3,12,6,6,21.39999962,55,1.0,0.0,898.512085,1.22e-16,-1.0,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,57.7302,67.794,56.731201113343076,0.0,0.0,0.0,0.0,0.0
2539,2022-06-03 19:00:00+00:00,C,3,15,6,6,23.5,47,3.599999905,0.0,771.4511108,-0.707106781,-0.707106781,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,56.3556,57.7302,63.62614606641382,0.0,0.5,0.10562500000000001,6.760000000000001,0.38024998996562503
2541,2022-06-04 00:00:00+00:00,C,3,20,6,6,22.0,49,1.5,0.0,45.8771553,-0.866025404,0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,64.5714,56.3556,68.69344763254163,0.0,0.0,0.0,0.0,0.0
2540,2022-06-04 00:00:00+00:00,A,3,20,6,6,22.0,49,1.5,0.0,45.8771553,-0.866025404,0.5,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,26,177,0,39.0708,30.0702,33.394396961146136,0.0,0.0,0.0,0.0,0.0
2542,2022-06-04 01:00:00+00:00,C,3,21,6,6,21.0,58,0.790000021,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,77.0742,64.5714,69.86478240465411,0.0,0.0,0.0,0.0,0.0
2543,2022-06-04 02:00:00+00:00,C,3,22,6,6,19.70000076,61,1.0,0.0,0.0,-0.5,0.866025404,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,65.4288,77.0742,68.13721097418222,0.0,0.0,0.0,0.0,0.0
2544,2022-06-04 03:00:00+00:00,C,3,23,6,6,17.39999962,79,2.599999905,0.0,0.0,-0.258819045,0.965925826,1.22e-16,-1.0,-0.781831482,0.623489802,0,0,64,382,0,58.11,65.4288,65.17534041895982,0.6000003800000009,0.0,1.4400018240005819,92.16011673603724,3.744004605601339
2546,2022-06-04 04:00:00+00:00,A,4,0,6,7,16.0,84,1.0,0.0,0.0,0.0,1.0,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,28.2648,39.0708,30.90907324888017,2.0,0.0,16.0,416.0,16.0
2545,2022-06-04 04:00:00+00:00,C,4,0,6,7,16.0,84,1.0,0.0,0.0,0.0,1.0,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,51.096,58.11,57.84308302914841,2.0,0.0,16.0,1024.0,16.0
2547,2022-06-04 05:00:00+00:00,C,4,1,6,7,15.39999962,87,0.5,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,43.3272,51.096,53.45249350035259,2.600000380000001,0.0,27.040007904000596,1730.5605058560382,13.520003952000298
2549,2022-06-04 06:00:00+00:00,A,4,2,6,7,14.0,93,0.5,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,19.5246,28.2648,28.483884933370554,4.0,0.0,64.0,1664.0,32.0
2548,2022-06-04 06:00:00+00:00,C,4,2,6,7,14.0,93,0.5,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,40.6284,43.3272,50.82207754878071,4.0,0.0,64.0,4096.0,32.0
2551,2022-06-04 07:00:00+00:00,A,4,3,6,7,14.0,96,1.110000014,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,17.76,19.5246,28.50016885713745,4.0,0.0,64.0,1664.0,71.040000896
2550,2022-06-04 07:00:00+00:00,C,4,3,6,7,14.0,96,1.110000014,0.0,0.0,0.707106781,0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,34.0602,40.6284,48.193219904612086,4.0,0.0,64.0,4096.0,71.040000896
2552,2022-06-04 08:00:00+00:00,C,4,4,6,7,13.60000038,96,1.0,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,30.9372,34.0602,47.20628397327704,4.399999619999999,0.0,77.43998662400054,4956.1591439360345,77.43998662400054
2553,2022-06-04 10:00:00+00:00,C,4,6,6,7,12.5,97,0.5,0.0,41.05171204,1.0,6.12e-17,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,35.6478,30.9372,49.22127710721948,5.5,0.0,121.0,7744.0,60.5
2554,2022-06-04 11:00:00+00:00,A,4,7,6,7,13.10000038,98,1.5,0.0,146.4754028,0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,26.034,17.76,28.87480144648646,4.899999619999999,0.0,96.03998510400054,2497.039612704014,144.0599776560008
2555,2022-06-04 16:00:00+00:00,A,4,12,6,7,22.29999924,45,3.099999905,0.0,375.5386047,1.22e-16,-1.0,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,33.027,26.034,29.12395945516438,0.0,0.0,0.0,0.0,0.0
2556,2022-06-04 17:00:00+00:00,A,4,13,6,7,23.0,46,5.099999905,0.0,916.6026001,-0.258819045,-0.965925826,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,35.7018,33.027,29.350714774568768,0.0,0.0,0.0,0.0,0.0
2557,2022-06-04 18:00:00+00:00,A,4,14,6,7,23.89999962,34,1.0,0.0,919.8883057,-0.5,-0.866025404,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,34.2468,35.7018,29.750805463495286,0.0,0.8999996199999991,0.3422247110100603,8.897842486261569,0.3422247110100603
2558,2022-06-04 19:00:00+00:00,C,4,15,6,7,21.5,44,7.699999809,0.0,839.1799927,-0.707106781,-0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,84.4896,35.6478,57.62457965460725,0.0,0.0,0.0,0.0,0.0
2559,2022-06-04 20:00:00+00:00,C,4,16,6,7,21.70000076,39,6.699999809,0.0,712.2286987,-0.866025404,-0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,76.4208,84.4896,58.54760462189087,0.0,0.0,0.0,0.0,0.0
2560,2022-06-04 21:00:00+00:00,C,4,17,6,7,21.79999924,27,7.199999809,0.0,549.1619873,-0.965925826,-0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,89.8788,76.4208,60.93254390873272,0.0,0.0,0.0,0.0,0.0
2561,2022-06-04 23:00:00+00:00,C,4,19,6,7,19.79999924,34,6.199999809,0.0,180.6371155,-0.965925826,0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,86.895,89.8788,62.38066420696519,0.0,0.0,0.0,0.0,0.0
2562,2022-06-04 23:00:00+00:00,A,4,19,6,7,19.79999924,34,6.199999809,0.0,180.6371155,-0.965925826,0.258819045,1.22e-16,-1.0,-2.45e-16,1.0,1,0,26,177,0,34.6122,34.2468,29.92357724157309,0.0,0.0,0.0,0.0,0.0
2563,2022-06-05 00:00:00+00:00,C,4,20,6,7,19.0,42,4.099999905,0.0,48.77999878,-0.866025404,0.5,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,87.675,86.895,60.08639834969455,0.0,0.0,0.0,0.0,0.0
2564,2022-06-05 01:00:00+00:00,C,4,21,6,7,17.0,41,10.0,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,-2.45e-16,1.0,1,0,64,382,0,80.8842,87.675,56.44658025285297,1.0,0.0,4.0,256.0,40.0
2565,2022-06-05 04:00:00+00:00,A,5,0,6,1,12.0,66,2.099999905,0.0,0.0,0.0,1.0,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,18.2148,34.6122,27.06954119481336,6.0,0.0,144.0,3744.0,302.39998632
2566,2022-06-05 06:00:00+00:00,A,5,2,6,1,10.0,76,1.0,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,15.9294,18.2148,25.891169796101465,8.0,0.0,256.0,6656.0,256.0
2567,2022-06-05 08:00:00+00:00,A,5,4,6,1,9.800000191,77,2.099999905,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,15.7344,15.9294,25.641630037021294,8.199999809,0.0,268.9599874704001,6992.959674230403,564.8159481366414
2568,2022-06-05 09:00:00+00:00,C,5,5,6,1,9.0,81,2.099999905,0.0,0.0,0.965925826,0.258819045,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,31.728,80.8842,47.565982641884936,9.0,0.0,324.0,20736.0,680.3999692199999
2569,2022-06-05 11:00:00+00:00,A,5,7,6,1,9.100000381,82,2.099999905,0.0,242.9700012,0.965925826,-0.258819045,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,21.8706,15.7344,26.418598571615117,8.899999619,0.0,316.8399728728006,8237.839294692816,665.3639129330838
2570,2022-06-05 14:00:00+00:00,A,5,10,6,1,15.0,60,2.599999905,0.0,735.446228,0.5,-0.866025404,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,26.4282,21.8706,28.18908557145613,3.0,0.0,36.0,936.0,93.59999658
2571,2022-06-05 15:00:00+00:00,C,5,11,6,1,15.89999962,56,2.099999905,0.0,843.0771484,0.258819045,-0.965925826,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,85.8324,31.728,45.44551685246146,2.100000380000001,0.0,17.640006384000593,1128.960408576038,37.04401173060064
2573,2022-06-05 16:00:00+00:00,A,5,12,6,1,17.29999924,49,3.599999905,0.0,912.8422241,1.22e-16,-1.0,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,39.4098,26.4282,30.074268855722135,0.7000007600000018,0.0,1.9600042560023203,50.96011065606033,7.056015135407948
2572,2022-06-05 16:00:00+00:00,C,5,12,6,1,17.29999924,49,3.599999905,0.0,912.8422241,1.22e-16,-1.0,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,92.5206,85.8324,46.560094683796166,0.7000007600000018,0.0,1.9600042560023203,125.4402723841485,7.056015135407948
2574,2022-06-05 17:00:00+00:00,C,5,13,6,1,17.39999962,50,5.099999905,0.0,946.6618042,-0.258819045,-0.965925826,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,84.4902,92.5206,50.88236926436016,0.6000003800000009,0.0,1.4400018240005819,92.16011673603724,7.3440091656027935
2575,2022-06-05 19:00:00+00:00,A,5,15,6,1,18.5,45,3.599999905,0.0,115.7900009,-0.707106781,-0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,26,177,0,25.3578,39.4098,29.607912493426603,0.0,0.0,0.0,0.0,0.0
2576,2022-06-05 19:00:00+00:00,C,5,15,6,1,18.5,45,3.599999905,0.0,115.7900009,-0.707106781,-0.707106781,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,78.7248,84.4902,54.14977316576798,0.0,0.0,0.0,0.0,0.0
2577,2022-06-05 20:00:00+00:00,C,5,16,6,1,19.60000038,43,3.099999905,0.0,565.2122192,-0.866025404,-0.5,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,68.2338,78.7248,65.37825049274245,0.0,0.0,0.0,0.0,0.0
2578,2022-06-05 21:00:00+00:00,C,5,17,6,1,20.29999924,41,4.099999905,0.0,547.1212769,-0.965925826,-0.258819045,1.22e-16,-1.0,0.781831482,0.623489802,1,0,64,382,0,80.5806,68.2338,68.52735184898194,0.0,0.0,0.0,0.0,0.0
2579,2022-06-06 05:00:00+00:00,C,6,1,6,2,10.10000038,90,0.5,0.0,0.0,0.258819045,0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,64,382,0,31.7946,80.5806,78.36936773141568,7.899999619999999,0.0,249.63997598400053,15976.958462976034,124.81998799200026
2580,2022-06-06 06:00:00+00:00,A,6,2,6,2,9.899999619,90,1.0,0.0,0.0,0.5,0.866025404,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,17.2482,25.3578,26.059334972184597,8.100000381,0.0,262.4400246888005,6823.440641908814,262.4400246888005
2581,2022-06-06 08:00:00+00:00,A,6,4,6,2,9.199999809,92,1.0,0.0,0.0,0.866025404,0.5,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,16.0356,17.2482,22.382155670773745,8.800000191,0.0,309.7600134464002,8053.760349606405,309.7600134464002
2582,2022-06-06 11:00:00+00:00,A,6,7,6,2,11.10000038,78,1.0,0.0,243.1286163,0.965925826,-0.258819045,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,33.7344,16.0356,22.183249278069752,6.899999619999999,0.0,190.43997902400054,4951.439454624014,190.43997902400054
2583,2022-06-06 12:00:00+00:00,C,6,8,6,2,12.69999981,78,1.0,0.0,422.0799866,0.866025404,-0.5,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,64,382,0,70.1376,31.7946,73.65899428567397,5.30000019,0.0,112.36000805600017,7191.040515584011,112.36000805600017
2585,2022-06-06 15:00:00+00:00,C,6,11,6,2,19.0,52,2.099999905,0.0,843.4378052,0.258819045,-0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,64,382,0,58.4016,70.1376,76.2435220220621,0.0,0.0,0.0,0.0,0.0
2584,2022-06-06 15:00:00+00:00,A,6,11,6,2,19.0,52,2.099999905,0.0,843.4378052,0.258819045,-0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,30.6132,33.7344,22.804771797379427,0.0,0.0,0.0,0.0,0.0
2586,2022-06-06 17:00:00+00:00,A,6,13,6,2,21.5,49,1.5,0.0,910.6727905,-0.258819045,-0.965925826,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,32.7222,30.6132,24.461596979110904,0.0,0.0,0.0,0.0,0.0
2587,2022-06-06 19:00:00+00:00,C,6,15,6,2,24.0,41,1.5,0.0,841.1768799,-0.707106781,-0.707106781,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,64,382,0,53.2542,58.4016,77.47912271543575,0.0,1.0,0.42250000000000004,27.040000000000003,0.63375
2588,2022-06-06 21:00:00+00:00,C,6,17,6,2,22.89999962,36,1.0,0.0,540.4559937,-0.965925826,-0.258819045,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,64,382,0,79.3566,53.2542,77.65943620746621,0.0,0.0,0.0,0.0,0.0
2589,2022-06-07 01:00:00+00:00,A,6,21,6,2,20.5,44,3.099999905,0.0,0.0,-0.707106781,0.707106781,1.22e-16,-1.0,0.974927912,-0.222520934,0,0,26,177,0,37.536,32.7222,26.236782324779398,0.0,0.0,0.0,0.0,0.0
